key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,position_name,position_code,starter,substitute
1,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-46,Mexico,MEX,1,0,P-66980,Calderón,Ignacio,1,goal keeper,GK,1,0
2,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-46,Mexico,MEX,1,0,P-64553,Peña,Gustavo,3,defender,DF,1,0
3,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-46,Mexico,MEX,1,0,P-42664,Pérez,Mario,5,defender,DF,1,0
4,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-46,Mexico,MEX,1,0,P-69898,Hernández,Guillermo,6,midfielder,MF,1,0
5,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-46,Mexico,MEX,1,0,P-56971,Salgado,Horacio López,10,forward,FW,1,0
6,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-46,Mexico,MEX,1,0,P-96177,Vantolrá,José,13,defender,DF,1,0
7,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-46,Mexico,MEX,1,0,P-38555,Guzmán,Javier,14,defender,DF,1,0
8,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-46,Mexico,MEX,1,0,P-85808,Pulido,Héctor,15,midfielder,MF,1,0
9,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-46,Mexico,MEX,1,0,P-32657,Velarde,Mario,18,midfielder,MF,1,0
10,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-46,Mexico,MEX,1,0,P-07812,Valdivia,Javier,19,forward,FW,1,0
11,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-46,Mexico,MEX,1,0,P-48001,Fragoso,Javier,21,forward,FW,1,0
12,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-46,Mexico,MEX,1,0,P-96873,Munguía,Antonio,8,midfielder,MF,0,1
13,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-72,Soviet Union,SUN,0,1,P-79597,Kavazashvili,Anzor,2,goal keeper,GK,1,0
14,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-72,Soviet Union,SUN,0,1,P-17002,Kaplichny,Vladimir,5,defender,DF,1,0
15,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-72,Soviet Union,SUN,0,1,P-52906,Lovchev,Evgeny,6,defender,DF,1,0
16,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-72,Soviet Union,SUN,0,1,P-70408,Logofet,Gennady,7,defender,DF,1,0
17,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-72,Soviet Union,SUN,0,1,P-28651,Shesternyov,Albert,9,defender,DF,1,0
18,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-72,Soviet Union,SUN,0,1,P-33189,Asatiani,Kakhi,11,midfielder,MF,1,0
19,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-72,Soviet Union,SUN,0,1,P-50044,Muntyan,Vladimir,14,midfielder,MF,1,0
20,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-72,Soviet Union,SUN,0,1,P-60181,Serebryanikov,Viktor,15,midfielder,MF,1,0
21,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-72,Soviet Union,SUN,0,1,P-02102,Byshovets,Anatoliy,16,forward,FW,1,0
22,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-72,Soviet Union,SUN,0,1,P-72049,Yevriuzhikin,Gennady,17,forward,FW,1,0
23,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-72,Soviet Union,SUN,0,1,P-43733,Nodia,Givi,19,forward,FW,1,0
24,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-72,Soviet Union,SUN,0,1,P-59828,Puzach,Anatoliy,20,forward,FW,0,1
25,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,T-72,Soviet Union,SUN,0,1,P-98262,Khmelnitsky,Vitaly,21,forward,FW,0,1
26,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-84,Uruguay,URY,1,0,P-53140,Mazurkiewicz,Ladislao,1,goal keeper,GK,1,0
27,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-84,Uruguay,URY,1,0,P-47978,Ancheta,Atilio,2,defender,DF,1,0
28,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-84,Uruguay,URY,1,0,P-83747,Matosas,Roberto,3,defender,DF,1,0
29,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-84,Uruguay,URY,1,0,P-63224,Ubiña,Luis,4,defender,DF,1,0
30,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-84,Uruguay,URY,1,0,P-83931,Montero Castillo,Julio,5,midfielder,MF,1,0
31,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-84,Uruguay,URY,1,0,P-50162,Mujica,Juan,6,defender,DF,1,0
32,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-84,Uruguay,URY,1,0,P-81929,Cubilla,Luis,7,midfielder,MF,1,0
33,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-84,Uruguay,URY,1,0,P-47892,Rocha,Pedro,8,midfielder,MF,1,0
34,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-84,Uruguay,URY,1,0,P-99710,Espárrago,Víctor,9,forward,FW,1,0
35,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-84,Uruguay,URY,1,0,P-40429,Maneiro,Ildo,10,midfielder,MF,1,0
36,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-84,Uruguay,URY,1,0,P-08424,Losada,Julio,21,midfielder,MF,1,0
37,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-84,Uruguay,URY,1,0,P-82186,Cortés,Julio César,20,forward,FW,0,1
38,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-40,Israel,ISR,0,1,P-09393,Vissoker,Yitzchak,1,goal keeper,GK,1,0
39,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-40,Israel,ISR,0,1,P-87631,Primo,David,4,defender,DF,1,0
40,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-40,Israel,ISR,0,1,P-78005,Rosen,Zvi,5,defender,DF,1,0
41,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-40,Israel,ISR,0,1,P-94998,Rosenthal,Shmuel,6,midfielder,MF,1,0
42,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-40,Israel,ISR,0,1,P-95383,Shum,Itzhak,7,midfielder,MF,1,0
43,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-40,Israel,ISR,0,1,P-62232,Spiegel,Giora,8,midfielder,MF,1,0
44,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-40,Israel,ISR,0,1,P-95869,Feigenbaum,Yehoshua,9,forward,FW,1,0
45,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-40,Israel,ISR,0,1,P-77834,Spiegler,Mordechai,10,midfielder,MF,1,0
46,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-40,Israel,ISR,0,1,P-10922,Schwager,Yisha'ayahu,12,defender,DF,1,0
47,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-40,Israel,ISR,0,1,P-37385,Shmulevich-Rom,Danny,14,defender,DF,1,0
48,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-40,Israel,ISR,0,1,P-86314,Talbi,Rachamim,15,forward,FW,1,0
49,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-40,Israel,ISR,0,1,P-08449,Bar,Shraga,2,defender,DF,0,1
50,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,T-40,Israel,ISR,0,1,P-60216,Vollach,Yochanan,16,defender,DF,0,1
51,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-28,England,ENG,1,0,P-74455,Banks,Gordon,1,goal keeper,GK,1,0
52,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-28,England,ENG,1,0,P-79568,Newton,Keith,2,right back,RB,1,0
53,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-28,England,ENG,1,0,P-40921,Cooper,Terry,3,left back,LB,1,0
54,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-28,England,ENG,1,0,P-62668,Mullery,Alan,4,defensive midfielder,DM,1,0
55,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-28,England,ENG,1,0,P-49952,Labone,Brian,5,center back,CB,1,0
56,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-28,England,ENG,1,0,P-52816,Moore,Bobby,6,center back,CB,1,0
57,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-28,England,ENG,1,0,P-88728,Lee,Francis,7,center forward,CF,1,0
58,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-28,England,ENG,1,0,P-22841,Ball,Alan,8,center midfielder,CM,1,0
59,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-28,England,ENG,1,0,P-08601,Charlton,Bobby,9,attacking midfielder,AM,1,0
60,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-28,England,ENG,1,0,P-34802,Hurst,Geoff,10,center forward,CF,1,0
61,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-28,England,ENG,1,0,P-34233,Peters,Martin,11,center midfielder,CM,1,0
62,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-28,England,ENG,1,0,P-22176,Wright,Tommy,14,defender,DF,0,1
63,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-28,England,ENG,1,0,P-11917,Osgood,Peter,20,forward,FW,0,1
64,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-61,Romania,ROU,0,1,P-35798,Sătmăreanu,Lajos,2,right back,RB,1,0
65,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-61,Romania,ROU,0,1,P-53044,Lupescu,Nicolae,3,center back,CB,1,0
66,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-61,Romania,ROU,0,1,P-61942,Mocanu,Mihai,4,left back,LB,1,0
67,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-61,Romania,ROU,0,1,P-98936,Dinu,Cornel,5,center back,CB,1,0
68,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-61,Romania,ROU,0,1,P-02403,Dembrovschi,Emerich,7,center forward,CF,1,0
69,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-61,Romania,ROU,0,1,P-51434,Dumitrache,Florea,9,center forward,CF,1,0
70,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-61,Romania,ROU,0,1,P-41601,Nunweiller,Radu,10,attacking midfielder,AM,1,0
71,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-61,Romania,ROU,0,1,P-09236,Lucescu,Mircea,11,right winger,RW,1,0
72,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-61,Romania,ROU,0,1,P-26224,Dumitru,Ion,15,defensive midfielder,DM,1,0
73,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-61,Romania,ROU,0,1,P-21011,Tătaru,Gheorghe,17,left winger,LW,1,0
74,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-61,Romania,ROU,0,1,P-26945,Adamache,Stere,21,goal keeper,GK,1,0
75,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,T-61,Romania,ROU,0,1,P-50489,Neagu,Alexandru,16,forward,FW,0,1
76,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-56,Peru,PER,1,0,P-15677,Rubiños,Luis,1,goal keeper,GK,1,0
77,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-56,Peru,PER,1,0,P-30953,Campos,Eloy,2,defender,DF,1,0
78,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-56,Peru,PER,1,0,P-38349,de la Torre,Orlando,3,defender,DF,1,0
79,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-56,Peru,PER,1,0,P-76522,Chumpitaz,Héctor,4,defender,DF,1,0
80,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-56,Peru,PER,1,0,P-80565,Fuentes,Nicolás,5,defender,DF,1,0
81,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-56,Peru,PER,1,0,P-39336,Mifflin,Ramón,6,midfielder,MF,1,0
82,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-56,Peru,PER,1,0,P-19550,Challe,Roberto,7,midfielder,MF,1,0
83,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-56,Peru,PER,1,0,P-64457,Baylón,Julio,8,forward,FW,1,0
84,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-56,Peru,PER,1,0,P-83669,León,Pedro Pablo,9,forward,FW,1,0
85,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-56,Peru,PER,1,0,P-96979,Cubillas,Teófilo,10,forward,FW,1,0
86,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-56,Peru,PER,1,0,P-03607,Gallardo,Alberto,11,forward,FW,1,0
87,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-56,Peru,PER,1,0,P-38889,González,Javier,15,midfielder,MF,0,1
88,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-56,Peru,PER,1,0,P-49357,Sotil,Hugo,20,forward,FW,0,1
89,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-10,Bulgaria,BGR,0,1,P-66734,Simeonov,Simeon,1,goal keeper,GK,1,0
90,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-10,Bulgaria,BGR,0,1,P-53019,Shalamanov,Aleksandar,2,defender,DF,1,0
91,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-10,Bulgaria,BGR,0,1,P-19802,Dimitrov,Ivan,3,defender,DF,1,0
92,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-10,Bulgaria,BGR,0,1,P-30493,Aladzhov,Stefan,4,defender,DF,1,0
93,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-10,Bulgaria,BGR,0,1,P-92893,Davidov,Ivan,5,defender,DF,1,0
94,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-10,Bulgaria,BGR,0,1,P-59856,Penev,Dimitar,6,midfielder,MF,1,0
95,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-10,Bulgaria,BGR,0,1,P-02372,Popov,Georgi,7,forward,FW,1,0
96,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-10,Bulgaria,BGR,0,1,P-63835,Bonev,Hristo,8,midfielder,MF,1,0
97,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-10,Bulgaria,BGR,0,1,P-26899,Zhekov,Petar,9,forward,FW,1,0
98,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-10,Bulgaria,BGR,0,1,P-22594,Yakimov,Dimitar,10,midfielder,MF,1,0
99,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-10,Bulgaria,BGR,0,1,P-06520,Dermendzhiev,Dinko,11,forward,FW,1,0
100,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-10,Bulgaria,BGR,0,1,P-28376,Marashliev,Dimitar,18,forward,FW,0,1
101,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,T-10,Bulgaria,BGR,0,1,P-72803,Asparuhov,Georgi,19,forward,FW,0,1
102,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-06,Belgium,BEL,1,0,P-92631,Piot,Christian,1,goal keeper,GK,1,0
103,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-06,Belgium,BEL,1,0,P-23037,Heylens,Georges,2,defender,DF,1,0
104,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-06,Belgium,BEL,1,0,P-98745,Thissen,Jean,3,defender,DF,1,0
105,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-06,Belgium,BEL,1,0,P-23879,Dewalque,Nicolas,4,defender,DF,1,0
106,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-06,Belgium,BEL,1,0,P-74479,Dockx,Jean,6,defender,DF,1,0
107,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-06,Belgium,BEL,1,0,P-67478,Semmeling,Léon,7,midfielder,MF,1,0
108,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-06,Belgium,BEL,1,0,P-47829,Van Moer,Wilfried,8,midfielder,MF,1,0
109,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-06,Belgium,BEL,1,0,P-89771,Devrindt,Johan,9,midfielder,MF,1,0
110,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-06,Belgium,BEL,1,0,P-94646,Van Himst,Paul,10,midfielder,MF,1,0
111,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-06,Belgium,BEL,1,0,P-67309,Puis,Wilfried,11,forward,FW,1,0
112,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-06,Belgium,BEL,1,0,P-59854,Lambert,Raoul,18,forward,FW,1,0
113,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-06,Belgium,BEL,1,0,P-42364,Polleunis,Odilon,16,midfielder,MF,0,1
114,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-27,El Salvador,SLV,0,1,P-08268,Magaña,Raúl,1,goal keeper,GK,1,0
115,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-27,El Salvador,SLV,0,1,P-00086,Rivas,Roberto,2,defender,DF,1,0
116,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-27,El Salvador,SLV,0,1,P-60582,Mariona,Salvador,3,defender,DF,1,0
117,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-27,El Salvador,SLV,0,1,P-33258,Osorio,Saturnino,5,defender,DF,1,0
118,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-27,El Salvador,SLV,0,1,P-02166,Quintanilla,José,6,midfielder,MF,1,0
119,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-27,El Salvador,SLV,0,1,P-83098,Rodríguez,Mauricio,7,midfielder,MF,1,0
120,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-27,El Salvador,SLV,0,1,P-16270,Vásquez,Jorge,8,midfielder,MF,1,0
121,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-27,El Salvador,SLV,0,1,P-49544,Martínez,Juan Ramón,9,forward,FW,1,0
122,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-27,El Salvador,SLV,0,1,P-10096,Cabezas,Salvador,10,midfielder,MF,1,0
123,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-27,El Salvador,SLV,0,1,P-24464,Aparicio,Ernesto,11,forward,FW,1,0
124,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-27,El Salvador,SLV,0,1,P-98965,Manzano,Mauricio,14,defender,DF,1,0
125,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-27,El Salvador,SLV,0,1,P-54377,Cortés,Santiago,4,defender,DF,0,1
126,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,T-27,El Salvador,SLV,0,1,P-86181,Sarmeno,Genaro,16,midfielder,MF,0,1
127,WC-1970,1970 FIFA Men's World Cup,M-1970-06,Italy vs Sweden,1970-06-03,group stage,Group 2,T-41,Italy,ITA,1,0,P-73673,Albertosi,Enrico,1,goal keeper,GK,1,0
128,WC-1970,1970 FIFA Men's World Cup,M-1970-06,Italy vs Sweden,1970-06-03,group stage,Group 2,T-41,Italy,ITA,1,0,P-42540,Burgnich,Tarcisio,2,defender,DF,1,0
129,WC-1970,1970 FIFA Men's World Cup,M-1970-06,Italy vs Sweden,1970-06-03,group stage,Group 2,T-41,Italy,ITA,1,0,P-68170,Facchetti,Giacinto,3,defender,DF,1,0
130,WC-1970,1970 FIFA Men's World Cup,M-1970-06,Italy vs Sweden,1970-06-03,group stage,Group 2,T-41,Italy,ITA,1,0,P-53189,Cera,Pierluigi,5,defender,DF,1,0
131,WC-1970,1970 FIFA Men's World Cup,M-1970-06,Italy vs Sweden,1970-06-03,group stage,Group 2,T-41,Italy,ITA,1,0,P-77413,Niccolai,Comunardo,7,defender,DF,1,0
132,WC-1970,1970 FIFA Men's World Cup,M-1970-06,Italy vs Sweden,1970-06-03,group stage,Group 2,T-41,Italy,ITA,1,0,P-72033,Bertini,Mario,10,midfielder,MF,1,0
133,WC-1970,1970 FIFA Men's World Cup,M-1970-06,Italy vs Sweden,1970-06-03,group stage,Group 2,T-41,Italy,ITA,1,0,P-00119,Riva,Gigi,11,forward,FW,1,0
134,WC-1970,1970 FIFA Men's World Cup,M-1970-06,Italy vs Sweden,1970-06-03,group stage,Group 2,T-41,Italy,ITA,1,0,P-67671,Domenghini,Angelo,13,forward,FW,1,0
135,WC-1970,1970 FIFA Men's World Cup,M-1970-06,Italy vs Sweden,1970-06-03,group stage,Group 2,T-41,Italy,ITA,1,0,P-91195,Mazzola,Sandro,15,midfielder,MF,1,0
